기간_일자+요일,노출수,클릭수,CTR,CR,객단가,결제고객수,CPM,CPC,CPUV,UV,광고비,거래액,ROAS,순결제비중,거래액(총),ROAS(총),UV/클릭,CR(총),객단가(총),결제고객수(총),가입률,가입수,가입CPA,첫구매율,첫구매수,첫구매CPA,첫구매거래액,첫구매비중,신규고객수,신규거래액,신규비중,윈백고객수,윈백거래액,date
25-03-03 (월),8212858,209563,0.0255164523726089,0.01101247652171429,174322.28469520103,1542,2811.911130692872,110.19992472430725,164.92881044542682,140023,23093826.825,268804963,11.639689040579787,0.8053359900381777,333779896,14.453208579475005,0.6681666133811789,0.01245509666269113,191387.55504587156,1744,0.005106303964348714,715,32299.058496503494,0.0015568870828363912,218,105934.98543577982,38338746,0.14262663000013137,179,30201717,0.11235550364447698,831,153447707,2025-03-03
25-03-04 (화),11057382,229787,0.020781320569371663,0.010255212143941863,199027.3243405276,1668,2472.9688184780084,118.99959919403621,168.1200677532601,162649,27344560.9,331977577,12.140534207663945,0.7000424619191508,474224915,17.34256829847284,0.7078250727847963,0.013360057547233614,218235.1196502531,2173,0.004236115807659439,689,39687.31625544267,0.0012419381613167004,202,135369.11336633662,33416154,0.10065786461234398,166,34630292,0.10431515379124537,954,214431643,2025-03-04
25-03-05 (수),10713140,233157,0.021763647259346933,0.011053500172422287,186610.30250696378,1795,2566.5207236160454,117.92695833708616,169.31558097073747,162392,27495495.825,334965493,12.182558740964257,0.6774072562143058,494481702,17.984098382775755,0.6964920632878275,0.014464998275777132,210507.32311621966,2349,0.0049140351741465095,798,34455.50855263158,0.0015148529484211046,246,111770.30823170731,35684789,0.10653273171633831,208,29912074,0.08929897146151708,1007,227122459,2025-03-05
25-03-06 (목),10459949,227103,0.02171167373760618,0.010756479208200052,164759.08760429083,1678,2563.309653326226,118.06135649903348,171.87346229783526,155999,26812088.245,276465749,10.311235233665776,0.6045400388932934,457315862,17.05633137640003,0.6869085833300309,0.014685991576869083,199614.0820602357,2291,0.004724389258905505,737,36380.038324287656,0.0014487272354309964,226,118637.5586061947,31236420,0.11298477338688345,181,27591384,0.09980036984617577,924,161736357,2025-03-06
25-03-07 (금),8497642,207425,0.02440971271795164,0.010712137493832917,177395.48201892743,1585,3144.6922628653924,128.8295482704592,180.60237390428688,147963,26722469.05,281171839,10.5219258921735,0.6797316757842633,413651223,15.479528565493839,0.713332529830059,0.014125152909849083,197919.24545454545,2090,0.004082101606482702,604,44242.49842715232,0.001304380149091327,193,138458.38886010365,26437542,0.09402627977974708,152,21289483,0.07571698174225762,829,149342030,2025-03-07
25-03-08 (토),7104681,205746,0.028959217169637876,0.012895629105250465,182894.93564356436,1818,3892.680167483945,134.41938518853343,196.1742316176992,140978,27656250.825,332502993,12.02270673288197,0.7560967649250555,439762486,15.901015968602461,0.6852040865922059,0.014711515271886393,212035.91417550627,2074,0.0052703258664472475,743,37222.41026244953,0.001496687426406957,211,131072.2787914692,31244203,0.09396668197810779,158,24938802,0.07500324064752102,895,154618836,2025-03-08
25-03-09 (일),7818910,224916,0.02876564636247252,0.014246760793629508,189171.42581801882,2231,3878.1352931546726,134.81829138433903,193.6358348180361,156597,30322790.825,422041451,13.918291803538173,0.8624213238141832,489368061,16.138622062337827,0.6962465987301926,0.015191861913063468,205703.26229508198,2379,0.005102268881268479,799,37950.927190237795,0.001558139683391125,244,124273.73288934426,38854215,0.0920625566705295,203,31518885,0.07468196530297684,1226,253257284,2025-03-09
25-03-10 (월),9489722,217453,0.02291458063787327,0.009181964510306086,147371.90631653654,1409,2541.4975343850956,110.91180652830725,157.16932914312525,153453,24118105.064999998,207647016,8.609590821516724,0.5489473659401898,378263981,15.683818441811736,0.7056835270150331,0.013821821665265585,178342.2824139557,2121,0.00546095547170795,838,28780.55497016706,0.0017269131264947574,265,91011.71722641509,53654069,0.2583907538550903,206,46767392,0.22522544701533298,596,71046883,2025-03-10
25-03-11 (화),9224050,214802,0.023287167784216262,0.008949260886935676,150209.28199404763,1344,2368.845827483589,101.72322583123062,145.49442239312825,150180,21850352.355,201881275,9.239268626888007,0.5477969626011623,368533031,16.866228288335535,0.699155501345425,0.013703555733120256,179073.3872691934,2058,0.005047276601411639,758,28826.322368073877,0.0015847649487281928,238,91808.20317226891,38252588,0.1894806142867881,190,31470501,0.1558861811230388,644,109586893,2025-03-11
25-03-12 (수),10248467,232701,0.022705932506783696,0.009901965614069658,159774.91915422885,1608,2549.7591273894914,112.29484306040798,160.91385212941523,162392,26131122.275,256918070,9.831880441116645,0.6149845947260333,417763424,15.987197932163824,0.6978569065023356,0.013830730577860979,186003.3054318789,2246,0.0040149761071973985,652,40078.40839723926,0.0014040100497561456,228,114610.18541666666,35132075,0.1367442741571272,181,28743434,0.11187782159503222,876,150810117,2025-03-12
25-03-13 (목),9440520,223359,0.02365960773347231,0.011342337642262284,135757.84497444634,1761,2559.1318968658506,108.16459535993624,155.60795738089257,155259,24159535.855,239069565,9.895453556510388,0.5994367871557946,398823646,16.507918380288768,0.695109666501014,0.01470446157710664,174692.79281646956,2283,0.004650294024823038,722,33461.96101800554,0.0016875028178720717,262,92211.96891221374,37048045,0.1549676346296945,201,35625590,0.14901767190650136,848,129649975,2025-03-13
25-03-14 (금),8788509,215790,0.02455365295751532,0.011224366787661233,205620.53460620524,1676,3016.93734909983,122.87122222994577,177.56989140626044,149318,26514381.044999998,344620016,12.99747542343582,0.7158810127040706,481392871,18.15591584744082,0.6919597757078642,0.014639896060756238,220216.31793229643,2186,0.004286154381923144,640,41428.7203828125,0.001305937663242208,195,135971.18484615383,21621791,0.06274096104736993,179,20643130,0.059901134703678964,936,232458501,2025-03-14
25-03-15 (토),7269707,214162,0.02945950916591274,0.012609513874694278,168693.20961430966,1789,3156.2805041523684,107.1396161550602,161.7262450925802,141877,22945234.475,301792152,13.152715973716367,0.757028849489209,398653436,17.374127792607794,0.6624751356449791,0.014026233991415098,200328.35979899496,1990,0.0044475143962728276,631,36363.28759904913,0.0014237684755104773,202,113590.26967821782,36273470,0.12019354963213225,170,34210087,0.11335645003783928,956,186409102,2025-03-15
25-03-16 (일),7860085,225158,0.02864574619740117,0.01530927902905209,162488.88048151333,2326,3421.3687542819193,119.43723618525658,176.99954733634343,151934,26892249.225,377949136,14.054203232976322,0.8831665991054553,427947724,15.913422503989157,0.6747883708329262,0.01598720497057933,176182.67764512144,2429,0.004850790474811431,737,36488.804918588874,0.0016322877038714178,248,108436.48881048388,38583967,0.10208772378302249,182,31814733,0.08417728728449851,1232,232758728,2025-03-16
25-03-17 (월),9131630,209158,0.022904782607267266,0.009644964360015006,138011.62093352192,1414,2460.1836501259904,107.40916830816894,153.23820350601957,146605,22465486.825,195148432,8.686588166112443,0.5388794037711948,362137485,16.11972568504533,0.700929440901137,0.014017257255891681,176222.6204379562,2055,0.004317724497800212,633,35490.50051342812,0.001446062549026295,212,105969.2774764151,28686445,0.146998080927445,163,25893992,0.13268870128559374,570,105786684,2025-03-17
25-03-18 (화),8703039,206666,0.023746417774297,0.008837115886724242,185624.4099025974,1232,2455.395023508455,103.40064959886966,153.28234764582675,139412,21369398.65,228689273,10.701717757509288,0.6154529236990451,371578823,17.388361230277297,0.6745763696011923,0.013320230683154966,200096.29671513193,1857,0.0053008349352996875,739,28916.642286874154,0.00127679109402347,178,120052.80140449437,29012646,0.12686491858321663,154,29205254,0.12770714435740063,594,137802864,2025-03-18
25-03-19 (수),8926118,211553,0.023700448504041734,0.008584578074188392,156576.9518459069,1246,2524.8962757382324,106.53369176991109,155.2769807570413,145144,22537522.095,195094882,8.656447730927892,0.5866737909758339,332544056,14.75512945026799,0.6860881197619509,0.012484153668081354,183523.2097130243,1812,0.004512759742049275,655,34408.43067938931,0.0013159345202006284,191,117997.49787958115,33681586,0.1726420788424373,151,26847064,0.13761029364163432,600,96224910,2025-03-19
25-03-20 (목),8032375,197077,0.02453533357195101,0.00936051415647137,131588.2567783094,1254,2364.8392941066622,96.38504759560983,141.79070983899018,133967,18995276.025,165011674,8.686984794683973,0.4966724128703026,332234426,17.490371056611167,0.6797698361554113,0.013130099203535198,188876.8766344514,1759,0.004926586398142826,660,28780.72125,0.0013958661461404675,187,101579.01617647058,35992313,0.21811979799683748,158,36051244,0.21847693030494314,597,58527619,2025-03-20
25-03-21 (금),7495329,194067,0.02589172536655829,0.00850471740230364,159316.32720909888,1143,2503.8822045036313,96.70588456563969,139.64270439596416,134396,18767420.9,182098562,9.70290819235583,0.5709312960621508,318950044,16.994878822161443,0.6925237160362143,0.012515253430161612,189625.47205707492,1682,0.004077502306616268,548,34247.118430656934,0.0011384267388910385,153,122662.8816993464,23541002,0.12927615540423654,140,20733678,0.11385964706300097,624,104781193,2025-03-21
25-03-22 (토),6103919,191479,0.03136984615949196,0.011126489811610919,163343.96613683482,1447,3129.1099660726163,99.74897390836593,146.86531161091887,130050,19099833.775,236358719,12.374909739234106,0.7206547057257211,327977764,17.171760124388832,0.6791867515497783,0.013217993079584775,190795.67422920302,1719,0.004659746251441753,606,31517.87751650165,0.001368704344482891,178,107302.43693820224,27997123,0.11845183083768532,154,24383734,0.10316409778815902,855,156045256,2025-03-22
25-03-23 (일),7416102,202840,0.027351295869447317,0.014391845817033342,177948.2518703242,2005,3144.772641341772,114.97709857523171,167.40447672540645,139315,23321954.675,356786245,15.29829939093645,0.8855997026514152,402875299,17.274508274036855,0.686822125813449,0.01525320317266626,189588.376,2125,0.0052686358252880166,734,31773.780211171663,0.0016222230197753293,226,103194.48971238939,40579343,0.11373572711582533,200,33080340,0.09271753175350131,1176,221545524,2025-03-23
25-03-24 (월),8994123,212575,0.023634878019791368,0.008670559295001757,147547.4598597038,1283,2436.6300305210416,103.09467340938494,148.1047103506069,147972,21915350.200000003,189303391,8.637935934055937,0.5944577215456038,318447190,14.530782629245868,0.6960931435963778,0.012421268888708675,173257.4483133841,1838,0.004304868488632985,637,34404.003453689176,0.0012569945665396156,186,117824.46344086023,24754039,0.1307638435277686,147,18787729,0.09924665850280516,648,106606603,2025-03-24
25-03-25 (화),9376839,217807,0.023228190224872155,0.008960785085475131,144573.54538799415,1366,2345.4150385860307,100.97278418508128,144.26850346361238,152442,21992579.205,197487463,8.979731806767864,0.5954409705120842,331665896,15.08080943614817,0.6998948610467065,0.012785190433082747,170172.3427398666,1949,0.004054000865903098,618,35586.69774271845,0.0013054145183086026,199,110515.4733919598,35629124,0.18041208013290444,188,29584862,0.14980627909529629,715,102058296,2025-03-25
25-03-26 (수),9455611,217498,0.0230020037837851,0.011832416533222558,141688.07474518687,1766,2508.878411453263,109.07216758315019,158.94686337109968,149251,23722978.305,250221140,10.547627569480257,0.6729102785425748,371849187,15.674641784822894,0.6862178043016488,0.015383481517711774,161955.22081881535,2296,0.004408680678856423,658,36053.15851823708,0.0015209278329793435,227,104506.5123568282,31038254,0.12404329226539372,184,27160034,0.10854412221125681,932,150451716,2025-03-26
25-03-27 (목),8726399,209475,0.024004746975241447,0.009485722304076336,176284.53846153847,1352,2421.163399129469,100.86185876596252,148.2357248649407,142530,21128037.865,238336696,11.28058826488666,0.6548742711620098,363942678,17.225578651716415,0.6804153240243466,0.013344559040202063,191347.3596214511,1902,0.004188591875394654,597,35390.34818257956,0.0013681330246263943,195,108348.91212820512,32166179,0.13496108463297654,168,48847461,0.20495149013897548,728,148158033,2025-03-27
25-03-28 (금),8601269,216063,0.025119898005747758,0.011011179856018028,172453.5300245098,1632,2654.2881079524427,105.66476453626952,154.03673105598025,148213,22830246.02,281444161,12.327688486293413,0.7093437156423018,396766976,17.379005712528016,0.6859712213567339,0.014249762166611566,187863.15151515152,2112,0.004466544770026921,662,34486.7764652568,0.0014978443186495112,222,102838.94603603604,34372766,0.12212996666148636,180,28822286,0.10240854135183142,958,178781400,2025-03-28
25-03-29 (토),6905145,200728,0.029069338877025754,0.011024057241446273,168423.7120596206,1476,3215.9872022962586,110.63159075963493,165.86021219069528,133889,22206857.95,248593399,11.19444270592995,0.7664467105573783,324345314,14.605637354473194,0.6670170579092105,0.012906213355839538,187699.83449074073,1728,0.004242320130854663,568,39096.580897887325,0.0012622396163986585,169,131401.52633136095,26532946,0.10673230305684826,144,23834555,0.09587766648622878,828,148880592,2025-03-29
25-03-30 (일),8353832,216935,0.025968322082608318,0.013795105877268798,186716.03132648068,2043,3425.4555753575123,131.90900684536842,193.22385749783922,148096,28615680.4,381460852,13.330483380713185,0.8799044700742646,433525303,15.14992119495436,0.6826745338465439,0.014726933880726016,198773.63732232922,2181,0.00470640665514261,697,41055.49555236728,0.0016340751944684529,242,118246.61322314049,38766074,0.10162530125109667,181,30266126,0.07934267918009054,1170,234264613,2025-03-30
25-03-31 (월),10297192,216577,0.021032627147284426,0.011234360107882303,185889.587244284,1662,2404.4932691358963,114.32206030649606,167.36309462007986,147939,24759528.854999997,308948494,12.4779633655109,0.8015904410246268,385419384,15.566507192327592,0.6830780738490236,0.013539364197405687,192421.06040938591,2003,0.004089523384638263,605,40924.84108264462,0.0015276566693028884,226,109555.4374115044,36686972,0.11874785834042616,168,28320680,0.09166796585841264,861,182172997,2025-03-31
25-04-01 (화),9749346,208825,0.02141938546441987,0.007815544643553062,133226.323662738,1103,2251.5911395492576,105.11931555129894,155.5423837056877,141129,21951541.07,146948635,6.694228643510904,0.4062466845283617,361722669,16.47823575786882,0.6758242547587693,0.013108574424817011,195525.76702702703,1850,0.0036491436912328436,515,42624.35159223301,0.0011904002720914907,168,130663.93494047619,19157850,0.1303710646920946,129,20852178,0.14190113436575985,548,68516910,2025-04-01
25-04-02 (수),11845807,219807,0.01855567965947782,0.010564117103069332,149992.70223642173,1565,2122.7917139794695,114.40118351553863,169.74261993479274,148143,25146180.945,234738579,9.334959432345721,0.6211407017710452,377915307,15.028735688595436,0.673968526934993,0.013702976178422201,186165.17586206898,2030,0.0036923783101462777,547,45971.08033820841,0.0013567971487009173,201,125105.3778358209,26753666,0.11397217327450891,171,30489063,0.1298851817621338,856,126526891,2025-04-02
25-04-03 (목),11281113,206940,0.018343934680913134,0.00966127511423805,169795.37462462462,1332,1882.619044326566,102.6289657630231,154.04394121273666,137870,21238038.175,226167439,10.649168116960501,0.6471406792381589,349487285,16.455723552253197,0.6662317579974872,0.01264959744687024,200394.08543577982,1744,0.0035105534198883004,484,43880.24416322314,0.001428882280409081,197,107807.30038071066,31013099,0.1371245088909549,160,26390630,0.11668624854526473,670,120987911,2025-04-03
